Array,SimSub,AIC_TD,AIC_TDRS,RealAlphaPos,RealAlphaNeg,RealBeta,RecAlphaPos,RecAlphaNeg,RecBeta
9,4474,155.2649793,147.0770778,0.040189368,0.436311052,2.717883464,0.045032708,0.627182149,2.149270477
9,4475,58.9736822,52.83982354,0.749084548,0.471591985,12.41436604,0.730349253,0.478472003,15.0638085
9,4476,79.389927,44.28793261,0.437655324,0.713776631,23.23207514,0.37619917,0.711363703,18.6381388
9,4477,37.21788073,26.80234462,0.478164405,0.929521035,21.66757432,0.4476856,0.879849486,18.27571273
9,4478,98.19342322,80.66260327,0.458225308,0.24534999,10.25672597,0.634531528,0.288849901,8.899532856
9,4479,60.72366865,62.49786753,0.371136991,0.526866763,12.46303263,0.621473315,0.701446893,10.31959715
9,4480,154.3778108,153.2970396,0.102838437,0.97696833,1.71034499,0.142077707,0.656620563,1.423692661
9,4481,62.33267534,30.05454495,0.759999569,0.24663243,23.73430269,0.553517787,0.204369051,19.03814808
9,4482,80.69484801,82.80217201,0.832301674,0.996005375,7.059676571,0.746847128,0.934078564,7.355917634
9,4483,60.15334003,43.47849781,0.548219609,0.255500175,18.67161857,0.569885539,0.304508496,17.43017792
9,4484,91.76907732,70.45812899,0.234451645,0.554251443,17.2177338,0.293754479,0.600508428,12.86038847
9,4485,56.45743635,54.9368961,0.998395396,0.695054353,17.03922632,0.84167252,0.662647273,12.39743563
9,4486,154.3871326,153.1216002,0.421996406,0.458938862,1.838106966,0.135679503,0.627390149,1.455434111
9,4487,144.7073716,67.36747535,0.058216814,0.316946267,18.83290962,0.073846721,0.421954727,13.03787643
9,4488,127.7611025,75.12982227,0.087591161,0.39158707,12.9081737,0.139408601,0.662477602,10.48137437
9,4489,97.38825827,31.70438868,0.668104899,0.097200682,27.3890071,0.767381995,0.14969939,17.75174812
9,4490,127.5803814,44.65813903,0.151462706,0.775222901,16.33713437,0.147100255,0.792472551,15.33180017
9,4491,93.5767376,95.21791248,0.489824022,0.583215362,10.76341942,0.569046261,0.629951345,8.688584805
9,4492,31.34704774,33.23353863,0.782536561,0.902338526,23.93184616,0.765779575,0.88891897,16.06662673
9,4493,26.50206391,27.11191999,0.781247824,0.634210539,21.99922788,0.724089062,0.60978703,20.15297187
9,4494,61.85536565,55.04125505,0.818885526,0.50937712,23.09772288,0.827921492,0.539090572,14.11003757
9,4495,83.55125319,84.20309013,0.452072439,0.37816859,6.922806715,0.271055058,0.312779438,11.01793808
9,4496,95.33553527,90.51078963,0.36951689,0.203822431,8.106922489,0.339720841,0.190385338,8.935970653
9,4497,102.1190982,56.86532988,0.795811089,0.116175753,10.00099063,0.725662871,0.132803338,10.81033805
9,4498,74.21130357,76.1692527,0.556918776,0.823353592,7.432021476,0.72457389,0.796161569,8.375506806
9,4499,84.79518946,50.79182481,0.234925763,0.07628883,16.06666428,0.42194158,0.147350999,14.92025723
9,4500,141.4067147,142.3845817,0.907153321,0.240489477,2.146473712,0.604333631,0.412852446,2.517493433
10,4501,154.092779,136.4509812,0.034308907,0.533257169,3.077438461,0.064855058,0.620261794,3.380619813
10,4502,145.0926462,30.65535844,0.050459325,0.552771104,15.70795042,0.063733171,0.550936347,20.74270596
10,4503,103.4597886,34.5818907,0.149243608,0.480796914,24.0614246,0.15437357,0.528183267,22.06693242
10,4504,131.1762645,81.60435702,0.784142131,0.006335334,15.17238429,0.591985321,0.015741042,8.840885775
10,4505,133.1672369,132.0866422,0.297740752,0.124974206,2.494390643,0.355904779,0.158190322,3.671167738
10,4506,35.23122104,37.21864897,0.851210263,0.719855279,22.16936665,0.709746399,0.736963839,17.17904991
10,4507,116.9878146,116.3519806,0.17019093,0.126828261,7.475214037,0.243946159,0.129222493,5.570796053
10,4508,57.73023895,44.82704766,0.573711819,0.990931822,18.90767658,0.562890759,0.942448545,13.74846761
10,4509,124.344782,120.586445,0.462089643,0.527437524,4.00802644,0.352238865,0.590440863,5.491900696
10,4510,54.90226403,28.4779453,0.385109765,0.832188551,20.6426129,0.28652131,0.707106312,20.17958088
10,4511,112.5476991,106.5326447,0.298099082,0.329511266,9.059082002,0.254909623,0.388855664,9.031146285
10,4512,106.2632854,103.7111649,0.367658126,0.566255089,8.210671801,0.363733242,0.55433415,7.061456874
10,4513,30.94612675,28.89504706,0.872957762,0.590536443,27.04836366,0.76242275,0.598635172,20.51236539
10,4514,76.93649083,38.16475086,0.372017824,0.789146274,28.63069944,0.379176584,0.796434345,18.55546116
10,4515,124.6275293,96.71596683,0.359000011,0.039519803,6.747812029,0.601504119,0.043398911,5.869794313
10,4516,116.6523205,108.4508037,0.287907184,0.570910809,8.598460287,0.302578567,0.530726318,7.237743245
10,4517,41.92969814,33.89658251,0.359189277,0.307431641,28.46758757,0.516191807,0.359718249,23.4000637
10,4518,105.097753,46.78425648,0.632159705,0.075395545,15.35925178,0.701906027,0.11595177,14.10119648
10,4519,143.6523264,145.7038876,0.660408276,0.460110252,2.084677529,0.584636491,0.572845861,1.986965671
10,4520,129.3250685,130.5038373,0.708797574,0.988125823,2.972851749,0.5035555,0.634164126,3.978475778
10,4521,62.49415096,47.1587671,0.327426205,0.656311996,26.99497598,0.426931471,0.685241527,15.99710668
10,4522,106.6873015,34.86378525,0.738444318,0.137067727,17.86313054,0.762446246,0.115702775,17.52384069
10,4523,121.020083,122.4389547,0.511461292,0.62407764,5.559012576,0.409645938,0.49436302,5.044186065
10,4524,76.74362634,79.28137239,0.888931958,0.730668525,8.025758179,0.818021254,0.857456127,7.803000112
10,4525,144.5649805,89.65899664,0.014517008,0.407565393,7.196390092,0.081289485,0.612263146,8.434028041
10,4526,131.3679937,26.96451418,0.098723993,0.913303545,24.49044402,0.092802569,0.779907077,19.50536589
10,4527,146.3836011,31.06432708,0.008026901,0.792643212,22.21152173,0.056764755,0.648198053,19.36357985
10,4528,138.3027332,139.8192716,0.105387027,0.150103252,5.66057602,0.217008729,0.267361935,4.054453754
10,4529,142.7760249,140.2080528,0.350814333,0.039535786,2.710539083,0.396440149,0.084904624,2.42070218
10,4530,94.40865649,32.94072333,0.277263782,0.750791198,22.04919977,0.327892614,0.782961502,22.13044039
10,4531,136.7896333,134.5010631,0.89492714,0.488879885,3.387149117,0.66622668,0.310313338,2.832794062
10,4532,116.2904352,68.7057656,0.588879785,0.019717998,18.67985706,0.639255603,0.053327966,9.605298225
10,4533,151.9935757,35.55262373,0.005413002,0.625778145,25.71508261,0.044058229,0.730940367,29.99984015
10,4534,52.6224254,52.1164424,0.196044742,0.212859817,24.46064038,0.22726006,0.257048925,22.01548373
10,4535,138.7111955,35.02999536,0.14666144,0.725913878,23.33606969,0.110499591,0.738176816,19.09639153
10,4536,51.02019953,45.1253026,0.515766388,0.596198243,19.19365197,0.438693397,0.606416352,17.84961559
10,4537,138.4104454,121.3517213,0.889306111,0.776445986,2.591360405,0.805557578,0.48844549,4.011052479
10,4538,37.68534755,35.46411892,0.964160694,0.812161109,18.87793981,0.91132925,0.774723292,16.01373427
10,4539,72.44879211,43.78197811,0.445055377,0.818651269,19.78666687,0.45264701,0.818537472,17.08017915
10,4540,102.4630875,36.45630048,0.693721362,0.154967527,25.95836148,0.845872148,0.187565254,16.40624804
10,4541,50.73194617,33.86892775,0.492845651,0.72769804,25.85653013,0.446581486,0.753724371,18.13865292
10,4542,151.4570298,147.4493065,0.021883262,0.210835989,3.220976092,0.131994331,0.464026321,2.52385071
10,4543,76.81451626,70.1644919,0.624090231,0.744582366,9.04846971,0.527072649,0.807744438,10.60474175
10,4544,140.0206773,42.1118808,0.120124966,0.818186176,26.16315241,0.092889125,0.812482312,29.99997127
10,4545,151.1523225,153.1208131,0.771559055,0.666491319,1.934827397,0.32842636,0.217086814,1.338775552
10,4546,74.24814897,75.71531082,0.132762913,0.155227993,29.95921048,0.172108553,0.184351999,16.32120729
10,4547,35.99535302,37.29321718,0.60687131,0.628970648,14.09647455,0.61932949,0.696714929,17.73518184
10,4548,155.1072875,147.0173146,0.008272078,0.619618254,2.122962192,0.036036632,0.551706172,2.182097282
10,4549,135.8075171,84.83338275,0.83077399,0.003739034,12.42875162,0.59952278,0.015631237,8.668164704
10,4550,58.73644481,60.89524697,0.336717227,0.318183857,21.51630967,0.331033606,0.326025361,16.18644678
10,4551,57.28998642,57.05705772,0.421636757,0.274611336,12.34833449,0.344897263,0.285435829,17.19879515
10,4552,87.296119,77.45286592,0.324791548,0.188097927,10.80403661,0.251675759,0.137213761,12.16515547
10,4553,76.94932106,77.93069821,0.721302194,0.666078938,7.562467828,0.60157174,0.50336799,9.459613857
10,4554,154.3514724,155.8295927,0.7656726,0.487489605,1.156478622,0.557711705,0.318663384,0.675543751
10,4555,137.3945429,139.343524,0.908049173,0.297369419,2.793421321,0.513552838,0.476825135,2.874098167
10,4556,93.07743024,43.53983136,0.73688715,0.198907197,22.12794508,0.771171193,0.177474708,14.74803518
10,4557,153.9184368,156.0659267,0.591260915,0.916081259,0.548779451,0.384028573,0.386412311,0.756591732
10,4558,83.86374751,54.64408219,0.714837491,0.242972097,15.27482757,0.609059346,0.23240132,12.79057839
10,4559,140.8787443,113.7930917,0.092428217,0.723858305,4.482879366,0.139971176,0.666671121,5.798269277
10,4560,75.73125176,77.79861741,0.830965819,0.875765136,7.917485968,0.716899417,0.881164993,8.080384011
10,4561,23.28262314,22.19838623,0.655268169,0.606759845,22.88693791,0.77958202,0.611193614,23.90846064
10,4562,152.7654864,98.61846445,0.021996622,0.384803265,7.512035416,0.022763108,0.354222328,7.460038765
10,4563,133.6747918,135.2300477,0.612008741,0.708317127,3.117432502,0.539621238,0.701550719,3.147367091
10,4564,105.1133823,106.4849682,0.267086583,0.23652822,7.839918671,0.417725662,0.347294227,6.786345116
10,4565,152.5448506,68.76237187,0.039549031,0.595040811,9.921482329,0.027825649,0.706061588,9.864577292
10,4566,42.95584081,45.14684313,0.870340283,0.834734798,20.71302221,0.765353552,0.804774665,14.30923397
10,4567,112.5283911,88.85740448,0.911219851,0.246694613,7.174561198,0.736501988,0.182710962,6.307748066
10,4568,111.8606306,111.3127567,0.491106208,0.434661733,4.627982769,0.278787528,0.368709798,7.459979084
10,4569,69.10133788,57.44855628,0.406517176,0.923406018,13.91931235,0.478353414,0.945475254,11.06518367
10,4570,89.00912402,67.24706483,0.415667184,0.932623777,9.369997539,0.40823678,0.838494315,10.81304459
10,4571,127.4641492,83.39710563,0.764404653,0.007530395,15.77752701,0.596310778,0.023191173,8.487479069
10,4572,141.7174329,133.9805419,0.899793796,0.002812902,2.484858632,0.510252751,0.099744788,2.723824187
10,4573,85.60688625,50.77944322,0.302568864,0.155720793,24.32722736,0.470434179,0.165937636,13.75585442
10,4574,24.00039058,25.13106156,0.726766675,0.764708641,19.86630167,0.686829512,0.814604573,21.73395722
10,4575,88.22950378,55.61699906,0.177371695,0.386966307,17.00689343,0.188323972,0.362238547,19.52521548
10,4576,76.93416646,75.62336382,0.901184993,0.512302014,11.07161828,0.941556047,0.515899497,29.99986574
10,4577,125.5508261,125.939236,0.335556186,0.820349572,4.626990072,0.486823003,0.766719398,3.903831235
10,4578,147.5406607,129.228833,0.124253185,0.945052858,4.737814715,0.17795217,0.780116817,4.228023544
10,4579,46.66313517,46.38153997,0.549505625,0.853817967,9.753211615,0.654078443,0.913341115,12.11876746
10,4580,99.85291068,56.60906594,0.169103992,0.061498891,19.34686055,0.381952435,0.081332057,12.69093414
10,4581,125.9819583,87.86873013,0.212074216,0.539464225,8.328417113,0.200111123,0.681927707,9.080802884
10,4582,139.9866422,135.0195848,0.679421874,0.445193772,3.63847407,0.831680906,0.416261805,3.066946533
10,4583,101.8904522,81.85591064,0.318479177,0.731469971,9.104858187,0.306229687,0.637174964,10.43930642
10,4584,130.9586566,132.5771113,0.605495464,0.660720922,3.618770581,0.692871396,0.589893288,3.215014464
10,4585,124.9033093,69.0227378,0.284437699,0.962607826,11.58009882,0.22680677,0.766293735,11.53368142
10,4586,93.23588335,80.32263506,0.409189283,0.776301822,5.683557831,0.392585993,0.711096359,9.099824201
10,4587,87.98333512,46.56287443,0.231447657,0.073113955,25.97942278,0.37231368,0.099808012,16.14197989
10,4588,91.93731415,50.41813684,0.566623589,0.090597719,21.77041553,0.558811491,0.14419848,13.39756711
10,4589,59.62552693,60.57541825,0.517212197,0.665502789,21.27081618,0.661768546,0.783476957,12.09241102
10,4590,143.7042855,56.09765626,0.069641001,0.361309524,23.59435887,0.06900301,0.400584274,15.59019648
10,4591,65.63403274,33.90364886,0.257567949,0.5790855,25.28662963,0.286625894,0.586470888,22.56669155
10,4592,72.44240948,53.13726555,0.386552792,0.759851588,16.68470149,0.358363257,0.741515353,13.7561971
10,4593,54.591971,53.56749131,0.422668852,0.545485536,18.17345729,0.45119479,0.554158197,15.40927069
10,4594,153.605652,63.07179283,0.013782319,0.692243279,13.83432535,0.058345319,0.836946361,11.80156612
10,4595,51.11126109,49.4148163,0.52119644,0.698476748,20.66645253,0.586502959,0.765342106,14.43931802
10,4596,58.18461092,56.67515906,0.584347862,0.512813427,15.07676825,0.693621251,0.529039741,14.28588016
10,4597,28.4242887,30.76294403,0.894278657,0.891437335,25.6851053,0.807447423,0.920180152,17.02166011
10,4598,110.8937956,112.9466621,0.660983317,0.589486198,3.536646339,0.689519776,0.67986329,5.159607465
10,4599,107.4305282,49.13913704,0.775610671,0.213624103,21.659964,0.811920023,0.218195878,29.99992155
10,4600,74.76554474,29.47698925,0.789898968,0.226497304,16.81407974,0.662987614,0.193512251,19.06825144
10,4601,135.7339569,137.0369106,0.887786952,0.70826947,3.385453458,0.707752758,0.565919602,3.028801622
10,4602,94.26525475,60.3748153,0.502452761,0.142801742,14.60210133,0.599409594,0.194178869,12.26983006
10,4603,78.67706006,32.41517202,0.685232264,0.198931155,24.26163062,0.656649127,0.214384979,19.08778901
10,4604,154.4533046,146.9586145,0.171142298,0.880771277,2.827030168,0.081908133,0.696326394,2.242876391
10,4605,71.95596232,46.94492574,0.913909011,0.321881721,21.34847116,0.844258536,0.332149591,14.20531863
10,4606,73.30828365,60.17800533,0.603772763,0.346429159,16.2739679,0.618671103,0.350886734,12.25143503
10,4607,75.75832549,77.95688236,0.164786304,0.155402915,20.87583334,0.209959792,0.212019753,14.04968398
10,4608,97.15994363,62.87601731,0.432896737,0.015174945,17.2613793,0.414022379,0.068483604,11.56333334
10,4609,122.052149,79.27914375,0.381708704,0.03825208,8.577028288,0.630750471,0.024222896,9.072269371
10,4610,82.15323044,82.76565776,0.826240885,0.640461972,5.842610918,0.754205573,0.611720769,7.604344356
10,4611,74.18339191,54.85977868,0.653993042,0.267729168,14.5489909,0.460917081,0.240825018,15.02243954
10,4612,71.6992514,60.36233327,0.449747958,0.291289017,24.2443432,0.540707295,0.30364877,12.7163669
10,4613,152.0896461,152.0968811,0.517395541,0.36965307,0.281787677,0.23831938,0.631182906,1.693055122
10,4614,140.9358139,137.1737306,0.224521448,0.039427111,2.580789538,0.291670295,0.060633189,2.955863011
10,4615,35.34829181,31.30679578,0.493434122,0.996406867,19.62263061,0.550287414,0.952123502,15.46457499
10,4616,90.9118334,52.53169924,0.276661718,0.082265079,22.58660648,0.417533972,0.115641016,13.92526104
10,4617,75.89143623,58.09924184,0.278346828,0.428975392,26.29243749,0.328435833,0.515035103,16.63292585
10,4618,34.23894708,36.23406035,0.961168941,0.723183079,20.5265573,0.713991185,0.77496157,17.15194523
10,4619,120.6311631,119.7956293,0.22692358,0.172513771,6.679342584,0.563203174,0.326046059,4.500055428
10,4620,55.4138304,33.08425144,0.507792799,0.278980516,27.20727191,0.663129143,0.32597972,20.48458468
10,4621,84.28600651,49.83841425,0.360687528,0.936099628,16.41902891,0.456609542,0.974236127,15.36212248
10,4622,68.9471219,71.37027653,0.820357519,0.898695429,10.62597934,0.801550013,0.90894646,9.445821699
10,4623,98.55046961,63.13383216,0.970138886,0.204928992,10.57105066,0.732846849,0.185963608,9.514762758
10,4624,65.10107138,67.12664836,0.304931129,0.317924903,11.16818357,0.355345875,0.359105147,12.41625102
10,4625,98.5066145,100.9665193,0.134728929,0.163106685,12.42668424,0.147469248,0.15480978,10.35906682
10,4626,52.06937815,37.42689445,0.503323326,0.993057976,24.79464966,0.515135653,0.900350587,16.34558457
10,4627,73.2157243,60.43426261,0.338368665,0.598434991,13.46686474,0.297092511,0.480694099,14.23219253
10,4628,136.6245729,104.9042182,0.200565649,0.781407091,8.560074176,0.197095819,0.736214086,7.190309474
10,4629,95.89235382,93.50106621,0.685963177,0.367684925,6.88936358,0.668115237,0.411872642,7.140529718
10,4630,99.83076557,48.34443649,0.267827144,0.819145764,22.5692143,0.247107553,0.794196006,14.92884548
10,4631,146.3563106,47.70614244,0.110546276,0.973790885,27.30453397,0.100368345,0.882220678,29.99999972
10,4632,146.6902084,154.1654509,0.625993129,0.626458803,1.94635401,0.003385138,0.003273348,29.999932
10,4633,74.04512813,42.24928183,0.35206839,0.573560231,24.93872308,0.298079294,0.565987286,20.81430642
10,4634,79.79549757,33.53285675,0.905398105,0.241587139,15.33416202,0.766700249,0.236288287,15.54099232
10,4635,83.02086534,83.16831912,0.576740348,0.996191549,6.623709913,0.592177859,0.828092419,7.447781073
10,4636,86.97919865,50.1289787,0.308733474,0.751010541,15.17946618,0.349528053,0.804358996,15.78735251
10,4637,27.06500989,22.51469789,0.694686048,0.987313997,17.94594586,0.566389189,0.835326457,29.99994628
10,4638,103.5756288,66.48230099,0.824903481,0.209067139,9.192231264,0.747883775,0.172030237,8.974043223
10,4639,86.49469504,87.10408791,0.781168893,0.712509065,8.774376111,0.81313826,0.685518046,7.354212253
10,4640,86.99576717,88.70211021,0.884246195,0.744992216,7.785513919,0.654923948,0.606199151,8.685519312
10,4641,59.56604854,26.90751166,0.921982554,0.298845543,22.90318347,0.680694124,0.264352441,18.93727522
10,4642,129.6647456,73.14030026,0.080834868,0.286054857,15.86622543,0.044517538,0.166007716,29.99999755
10,4643,24.9139414,25.15956027,0.741996174,0.977868169,29.10961063,0.74506232,0.930331064,17.49685723
10,4644,90.76678473,49.11151155,0.23014885,0.045517435,22.05176611,0.491731336,0.089574097,13.0766197
10,4645,82.55206159,71.3743726,0.418443112,0.863649947,6.969400634,0.391260615,0.736912355,10.59546142
10,4646,79.42119308,81.3822811,0.400534874,0.414836767,9.375167593,0.417882863,0.387838307,10.45604043
10,4647,75.37521486,67.15525099,0.840767577,0.493134993,11.58809711,0.818455866,0.492351794,10.90439586
10,4648,22.84462191,26.30038305,0.994617861,0.966297242,10.85276852,0.876208004,0.947560451,15.50382765
10,4649,134.8943247,135.4373105,0.440963864,0.610743939,2.691581436,0.413049663,0.583151472,3.730865502
10,4650,126.2190402,82.73495849,0.117332602,0.979204123,7.626853186,0.185425393,0.802112255,9.342160167
10,4651,52.69761941,34.37140283,0.683603932,0.291345455,20.35808276,0.767692532,0.313824255,19.08961259
10,4652,117.772249,52.07938131,0.153174309,0.622162337,14.71569477,0.171190352,0.819736442,13.32360692
10,4653,67.08502984,41.34166617,0.809910326,0.314848379,14.59548469,0.825499491,0.319325156,15.35742654
10,4654,96.52157406,97.45748705,0.812555363,0.734581964,6.202740741,0.89175015,0.779552358,5.708756602
10,4655,154.7134614,130.1282777,0.012835116,0.240534959,4.482808476,0.023393463,0.352849703,4.223048264
10,4656,69.50291554,71.24001596,0.145012018,0.121737544,25.41723368,0.203360439,0.172999326,16.74448917
10,4657,116.6111466,65.68588961,0.161829088,0.624427366,16.12884812,0.201128559,0.760083007,12.08556471
10,4658,47.730069,46.8894177,0.668089354,0.849137763,13.03779388,0.647829146,0.926460094,12.51505198
10,4659,113.8353152,104.0349571,0.05415439,0.097492538,22.57426132,0.062135175,0.103142064,12.81529663
10,4660,121.1373499,122.6062425,0.428262513,0.482578181,5.579597937,0.707611596,0.604957998,4.002094108
10,4661,28.60524408,30.91274906,0.753824623,0.948322528,20.76144801,0.811614072,0.839107296,16.61824088
10,4662,139.6913433,76.217547,0.119190423,0.61217913,16.05129883,0.097363736,0.70007487,10.4669006
10,4663,119.3556617,122.0547943,0.263485361,0.251261046,7.104390405,0.18985313,0.165823912,6.20648533
10,4664,112.3192706,60.5703559,0.377098746,0.030452066,29.88182576,0.645396145,0.075517897,11.35422762
10,4665,151.7978545,71.41223054,0.080702104,0.84837315,12.47309141,0.065991787,0.854327774,10.4724218
10,4666,64.59607658,27.90681455,0.418474095,0.812336231,29.25636596,0.368689565,0.838895013,19.69374741
10,4667,95.8842568,59.03991676,0.691625232,0.10524002,14.50230082,0.650326174,0.129287449,10.99255621
10,4668,145.5641265,77.52429099,0.065093112,0.558501852,6.414815245,0.051504876,0.621135368,9.4921087
10,4669,40.58054829,35.21555694,0.629556917,0.884449995,27.42698478,0.617448749,0.921293301,16.63841182
10,4670,62.2527002,41.24820841,0.426837285,0.890580226,24.98905444,0.415683642,0.907127933,14.59485452
10,4671,64.70630031,46.10623945,0.192272134,0.129943879,26.70943474,0.426406367,0.217982438,17.9690306
10,4672,26.63485991,27.77453908,0.890349605,0.72910617,26.15373337,0.779052227,0.704514234,19.01302634
10,4673,59.99116089,50.38382811,0.925580388,0.45981281,14.33884793,0.775363449,0.465808507,14.66891338
10,4674,150.270434,150.714875,0.079408255,0.165588233,3.574399212,0.344761729,0.664831043,1.735331885
10,4675,154.2153456,156.1547333,0.112751024,0.265636957,0.192453737,0.364457527,0.501221363,0.745163913
10,4676,113.906733,67.13004792,0.47159611,0.033851358,14.50785142,0.638684594,0.056289386,10.27998805
10,4677,96.42174554,62.34387176,0.415038248,0.121932908,17.13109186,0.63349184,0.166292152,11.08369671
10,4678,51.89689247,19.77093144,0.840522299,0.360434379,27.29406884,0.841217001,0.374289449,24.5487882
10,4679,113.2603776,37.91121712,0.607850666,0.064285349,29.23506199,0.860690805,0.135702059,15.44707832
10,4680,132.7108648,133.0428231,0.341161097,0.642817949,4.389077498,0.34896432,0.5019691,4.226338596
10,4681,31.53268695,33.99763894,0.660093039,0.946311163,29.8315363,0.76160715,0.876653821,14.90469998
10,4682,81.47885586,70.06828597,0.281044444,0.490786716,15.63060284,0.333577364,0.544045906,13.17588932
10,4683,122.9254182,59.59744984,0.137044818,0.886275306,12.79826597,0.17014638,0.751384223,13.27030374
10,4684,97.77778569,72.75460912,0.150552967,0.509368236,13.96900538,0.270708356,0.669859986,10.71280261
10,4685,125.2873574,110.6546806,0.575436688,0.229890411,8.708005519,0.613868519,0.192654379,4.936864823
10,4686,39.93952997,31.01183836,0.770527632,0.508895419,29.62645197,0.749674667,0.485537245,19.65819103
10,4687,87.42228555,40.67251437,0.881591763,0.189236914,13.79005296,0.666101835,0.165476664,15.06985613
10,4688,122.1192589,123.3481892,0.573993043,0.679730634,4.854208081,0.504545046,0.66389131,4.2180742
10,4689,91.55727628,29.16888587,0.681845083,0.177402891,27.56691301,0.735795374,0.202656001,20.36651897
10,4690,46.68348114,48.20029744,0.519706429,0.83986478,13.63899665,0.656474805,0.765624735,14.65964896
10,4691,108.1754254,83.99645285,0.239977325,0.505828915,14.09603986,0.221472306,0.481433361,10.83231276
10,4692,65.79277444,40.30074596,0.559864817,0.236183781,27.65061318,0.575639578,0.266844051,18.32486716
10,4693,143.3888262,145.4034533,0.233122996,0.304471542,2.681209277,0.412746002,0.373135288,2.50938766
10,4694,71.92516776,31.27027789,0.361754436,0.866488942,23.4189144,0.352692614,0.831518741,18.41721448
10,4695,30.10883583,30.41020127,0.657209192,0.721436806,24.97632847,0.811559488,0.682047296,17.77546394
10,4696,95.89754359,49.74505889,0.309611032,0.969689901,16.70314448,0.303543979,0.871274425,15.14376298
10,4697,78.11109803,79.97343138,0.187921109,0.197365269,18.82936099,0.188931937,0.198172341,14.73013583
10,4698,114.2041517,79.38950233,0.218253258,0.506147537,13.20936524,0.142820793,0.38573738,12.35597966
10,4699,53.34420065,54.71422606,0.509045937,0.472858306,19.41945812,0.455914937,0.440699928,29.9999722
10,4700,59.00257738,54.13425237,0.790151758,0.550711226,11.09034706,0.847499562,0.560389504,10.88286247
10,4701,93.45189291,69.40792166,0.223128348,0.108001392,24.64782504,0.321261936,0.117314888,11.74935757
10,4702,103.2097773,105.2074032,0.499363093,0.816783073,6.397624866,0.638529421,0.807030937,5.840115115
10,4703,153.7706491,155.7945373,0.4646176,0.438386001,0.508003981,0.329078551,0.452391129,0.85128224
10,4704,98.20397236,81.25541798,0.915034657,0.370773176,7.264497235,0.602545398,0.244155624,8.19914359
10,4705,122.8574309,124.888512,0.793836825,0.644365827,3.433732039,0.687901623,0.656865973,4.036082581
10,4706,120.0716469,109.6103574,0.888789908,0.400194168,8.223149217,0.636929328,0.267370299,5.641406471
10,4707,132.2787008,112.1643638,0.281422085,0.673805837,4.736171701,0.258558503,0.828451476,5.699579592
10,4708,61.20815165,54.49145368,0.524055452,0.875497829,16.26782256,0.55002942,0.875432773,12.1305999
10,4709,127.4528554,46.44386645,0.094122137,0.645411903,18.74195283,0.13780226,0.676257217,14.99371174
10,4710,79.99932844,82.1117305,0.22467777,0.271025516,18.91290171,0.261877892,0.263075214,13.33324279
10,4711,128.4916654,38.19957511,0.025447269,0.289319556,29.14206978,0.070664582,0.465906261,18.36093146
10,4712,116.7252797,58.57969639,0.746823465,0.028097655,27.84670114,0.758078215,0.091187531,11.25762323
10,4713,31.86117328,33.37011705,0.678952338,0.578704569,21.16616392,0.563147239,0.502547144,21.41745472
10,4714,131.3801003,132.0549576,0.455816948,0.728747432,2.769571491,0.389104535,0.538834021,3.926537197
10,4715,83.00269327,72.34688857,0.528547774,0.357167564,9.062214,0.67920179,0.343506451,10.54499063
10,4716,151.7121869,154.0516667,0.67168481,0.091079853,1.962336828,0.004216656,0.003664025,29.99999557
10,4717,57.81015673,38.92735053,0.494684648,0.945317294,26.31104759,0.512003625,0.909547687,15.9905001
10,4718,55.41254108,55.39311831,0.477070881,0.708442459,12.23086419,0.619111672,0.75463847,13.78470709
10,4719,150.7489333,151.670197,0.944986423,0.613272471,2.258793489,0.64304038,0.389660629,1.365178892
10,4720,42.63048924,38.78577372,0.734468567,0.582343602,16.84614075,0.858131154,0.61319353,15.5598677
10,4721,153.2513642,154.6169458,0.392982871,0.117177189,2.086756342,0.56735298,0.276974294,0.911500191
10,4722,97.01307329,67.77440478,0.25640919,0.453496585,23.62262899,0.227693672,0.455075281,15.58849601
10,4723,139.354006,141.0581962,0.604337554,0.44463425,2.090889417,0.539340477,0.669482154,2.709375611
10,4724,104.1975371,56.64195793,0.356008889,0.951990604,19.74441136,0.323362732,0.910409136,13.04088633
10,4725,98.00113592,45.74180366,0.823492857,0.174541109,15.68264432,0.766747686,0.202248541,14.2643905
10,4726,153.4533422,155.4454301,0.280738981,0.392175256,0.948191108,0.471382713,0.459144144,0.845914378
10,4727,140.0135962,122.9288577,0.013542778,0.040931773,17.51627156,0.07720044,0.211244256,7.064167021
10,4728,62.65859239,60.93958301,0.950776624,0.688918541,10.14616639,0.793670538,0.594025309,11.58599077
10,4729,100.6295956,63.19833133,0.240290654,0.806164531,14.2123517,0.205512077,0.610895813,13.08220984
10,4730,145.2334244,35.89487219,0.145091336,0.977454914,22.71838168,0.083030062,0.704992895,17.00397412
10,4731,44.73622326,41.58243602,0.523467168,0.69398144,22.22863885,0.491290169,0.604217739,19.40814263
10,4732,112.3671635,56.6567015,0.206718853,0.824498331,14.18195631,0.235550462,0.856213023,12.98269182
10,4733,122.2803271,98.08919013,0.906339053,0.20676211,6.788726391,0.773182745,0.129039702,6.668946232
10,4734,154.4864125,155.5393215,0.083527211,0.426949133,2.033607023,0.230383173,0.576211639,1.040102117
10,4735,26.62031555,27.03106472,0.997058184,0.713775335,18.19398837,0.786617132,0.668175763,20.05602873
10,4736,108.6384408,82.17553091,0.990774721,0.233252523,9.608534871,0.710084501,0.226347777,8.252411978
