Array,SimSub,AIC_TD,AIC_TDRS,AIC_Util,AIC_FourLR,RealAlpha,RealBeta,RecAlpha,RecBeta
18,8576,117.25267619073,116.096588185439,117.919362591727,119.736641888099,0.788066605748763,3.78566737249965,0.802942731049104,3.99275366695272
18,8577,118.60274259822,121.376298300472,119.521913429881,126.714938855396,0.80851435569041,5.83556796873388,0.892977404655586,4.10413049444622
18,8578,61.3419963727136,63.4830230545015,62.4595662953014,66.3429491562058,0.810575999828093,10.2017327079355,0.781590341402992,10.429189081556
18,8579,113.085723164555,112.721186877404,112.523415157465,116.749962597686,0.166641317996859,5.85671453268042,0.196177015186892,7.02883829051754
18,8580,116.978128191939,117.999761230042,118.281709181035,119.995172898219,0.789876420476016,5.16066719733152,0.662926815831164,5.14255452448565
18,8581,152.021455335691,154.00825840564,153.772614490385,158.176896991051,0.0758658354613101,1.09932316239408,0.270305324135169,1.29209316182786
18,8582,100.305419937353,101.844557197097,102.283935431032,105.838205676235,0.438045951410832,6.05487029490025,0.509712215002629,7.19536106447222
18,8583,154.588934852768,156.58260471324,156.343619304382,160.586859176193,0.115768171256669,0.782356238189703,0.541980951999535,0.558752990863601
18,8584,112.109660011605,114.288025323133,114.07232976404,117.708404372392,0.26107869668916,9.45081724076738,0.285818828959011,7.18742073151177
18,8585,128.095051937032,130.492720525453,129.224991000545,135.446326874462,0.565213609362887,4.60791422893483,0.817816663213103,3.07152991992256
18,8586,147.930226481647,148.995785274711,146.138693784172,153.077947708969,0.14157058158118,1.09866915664482,0.094325210673917,2.67657628269285
18,8587,140.418630574856,139.303723207967,141.573474622958,139.672619609434,0.122337323458847,2.49818538321655,0.20065117916748,3.34241680456047
18,8588,147.614711517273,149.668970214065,149.571476131132,153.344361985008,0.540105447007113,0.946665044638804,0.256097757057849,2.34482683780876
18,8589,72.9828762976374,72.4676668736999,67.8577245189062,76.7947015042374,0.707241076710876,7.89496878554219,0.668865587330294,9.25826529065246
18,8590,83.2628399633197,82.3604602865407,83.0310428132411,86.2044606283914,0.22591191260786,9.89389411273567,0.26883482827567,10.9069706570738
18,8591,153.449679540995,154.4847138143,153.146767186326,157.806726079577,0.299806901610577,1.39892155359681,0.355404909955307,0.920347686135176
18,8592,138.839616871138,139.04734386364,137.938509608959,142.299803396743,0.32546152170839,4.11178624964357,0.389841509608891,3.11158094376934
18,8593,145.113831373036,146.992748239156,147.120056777919,147.245515191392,0.740876088819265,1.32189636650457,0.579674295410563,2.02776321829505
18,8594,90.050144551398,90.9421174402829,90.4275720847435,92.7886146021275,0.101686680819318,11.0239507059919,0.119968028581578,14.4637482075736
18,8595,135.299104002172,137.065646900678,137.216050922531,140.470279328537,0.594705624651558,3.18952044628239,0.415641559870995,3.17503465160187
18,8596,145.231587763615,146.294590374226,146.08070440978,148.124211930309,0.269086576713292,3.14893274985168,0.1924618542772,2.66276241770124
18,8597,113.566375301784,115.422164876496,115.503823263926,118.533969847257,0.330673911290406,7.59999246752169,0.363656549457324,6.20509539920537
18,8598,69.4562187098236,69.6326003752,69.6025560347575,65.288720379061,0.555405155298227,11.6541592939533,0.54075578692999,11.6862848149241
18,8599,148.779459263015,149.482943791437,147.463952176766,152.538843640149,0.193409393677162,1.4177554216644,0.421976166029246,1.70344070723101
18,8600,71.549206568525,73.546199860459,73.0181488711061,75.8943456524141,0.49797819582589,10.0910827258264,0.51982651325346,10.6094430471522
18,8601,110.11573669389,102.658871493688,107.363266922597,102.383812231337,0.799345442900952,4.38276843479606,0.702586229262004,5.08775016895529
