Array,SimSub,AIC_TD,AIC_TDRS,RealAlpha,RealBeta,RecAlpha,RecBeta
4,1996,76.10504352,78.28710321,0.118907067,27.07192737,0.28376898,11.8477768
4,1997,17.30899256,16.50970905,0.906763215,27.22962133,0.838694934,21.92262999
4,1998,94.40320345,96.78981657,0.043470159,28.12372711,0.135831128,12.41240665
4,1999,36.24037483,37.9963292,0.950229344,20.70000268,0.942732298,13.91919661
4,2000,84.28620915,85.96379639,0.611111417,12.16748543,0.652266127,9.220011037
5,2001,32.56552468,32.41366856,0.371775365,22.07753272,0.362044826,22.54682896
5,2002,111.041047,113.0278902,0.638152273,4.070678589,0.512627385,5.907751367
5,2003,112.7597659,114.8750179,0.683388413,6.008733773,0.854067195,4.345901167
5,2004,38.4111248,37.9011838,0.42349062,26.16220962,0.504527877,17.89988447
5,2005,139.3048198,139.5974464,0.934934795,1.633378581,0.594517475,2.538279636
5,2006,24.88431358,26.88413208,0.740126717,25.25209453,0.818971283,18.95842574
5,2007,57.30746051,57.95011824,0.614686463,14.30052903,0.679345493,12.79661676
5,2008,112.5363033,110.3152285,0.172659254,6.327187832,0.251408962,6.719913355
5,2009,24.349992,27.22820894,0.917913135,24.43801469,0.920676017,16.30870312
5,2010,36.19560607,37.82727452,0.467391324,26.93277033,0.474895937,20.59200804
5,2011,42.32307431,44.02775696,0.449531016,25.73176772,0.436979039,20.31842673
5,2012,47.23177638,46.39695942,0.429313981,28.43690438,0.432492204,16.56148774
5,2013,136.0613314,138.3753229,0.101545803,6.346810852,0.169328614,4.323015434
5,2014,132.1933292,133.5164456,0.572937012,3.94748725,0.651251018,3.430879617
5,2015,71.97724821,74.52897556,0.93367804,8.348665713,0.89088232,8.06867497
5,2016,41.67520646,43.19587854,0.573766063,20.44515371,0.645655253,14.75162552
5,2017,89.18917296,91.12102395,0.093552314,14.70019474,0.129649673,13.95568708
5,2018,71.1223079,73.21876469,0.177775806,13.40589594,0.228509055,14.27030244
5,2019,77.67189425,79.50511756,0.816294179,8.203969913,0.790991208,8.272365663
5,2020,43.46658975,44.3420019,0.718428024,24.25713577,0.723626368,16.60592451
5,2021,66.66372796,69.77923264,0.940459252,7.184680944,0.977999532,8.401379258
5,2022,105.4566082,108.400609,0.096362125,14.43840956,0.117737547,9.83124493
5,2023,38.68731468,36.81874687,0.449026181,25.49038557,0.488305081,18.02244226
5,2024,134.2255834,137.6211766,0.816788669,2.051351876,0.910260698,2.602058961
5,2025,46.25216443,46.18206361,0.861081821,14.19404468,0.85125158,12.35171994
5,2026,138.0519774,141.4010508,0.062639119,4.61564998,0.097899441,4.516376138
5,2027,35.89851411,38.09291946,0.758626786,20.31000284,0.797091224,15.59048381
5,2028,53.96224931,55.59659494,0.141779725,29.35488295,0.202017081,19.04297916
5,2029,27.28170016,30.27648891,0.863853656,27.81035663,0.819406133,29.99999594
5,2030,147.7856932,150.1678478,0.138940527,2.832753778,0.092539886,2.743290138
5,2031,74.30780737,76.25563432,0.490339516,10.9646038,0.530606499,10.13379523
5,2032,77.54364128,76.8748635,0.608568009,8.247879871,0.523807486,8.880661433
5,2033,25.22305933,27.19155354,0.591424527,22.54440754,0.668702206,21.55746295
5,2034,56.74573373,58.37862492,0.532985674,18.88538735,0.461614998,15.84389189
5,2035,27.03745701,28.95963396,0.564500927,20.64936181,0.631987283,20.49433271
5,2036,16.6337199,18.97408395,0.854882724,27.86601082,0.836855887,21.37785056
5,2037,69.65502224,69.4131318,0.642086533,10.13705029,0.654822275,9.834730057
5,2038,149.9181506,151.7455118,0.156965581,0.323037986,0.469102599,1.572978316
5,2039,90.55385583,92.84202541,0.050510448,22.1093315,0.112036444,13.17653322
5,2040,154.4963852,154.4923622,0.456511982,1.159037494,0.627681526,0.552377595
5,2041,79.31513342,80.74146874,0.129311303,23.88832479,0.197305751,13.07436086
5,2042,24.69725058,26.63472894,0.747502212,27.27010647,0.765790603,20.66272311
5,2043,95.48176709,118.8537398,0.335487182,9.836516596,0.316902428,9.031849613
5,2044,108.2859501,110.6625756,0.030797324,24.92011834,0.125674742,9.083749968
5,2045,101.56443,103.7602324,0.80026358,5.528721954,0.817632782,5.760349436
5,2046,142.2329193,143.0002945,0.054070744,8.437897657,0.138874334,3.475130852
5,2047,77.28915625,78.51220592,0.675982711,8.773441583,0.737796521,8.462973955
5,2048,41.51113235,43.47611049,0.60378683,28.64919082,0.613550999,16.94167708
5,2049,77.04922617,78.99223908,0.509895377,8.141363034,0.596273561,8.935096638
5,2050,96.77124964,99.13845219,0.115857108,13.45255633,0.222467524,9.276998104
5,2051,107.9952704,110.1441293,0.206817289,4.312510091,0.292584703,7.416413401
5,2052,52.77055978,53.34054909,0.372346728,21.06020276,0.315813775,17.61745483
5,2053,42.99162726,42.2370912,0.476930275,27.9408356,0.524959528,18.52742648
5,2054,68.37506326,70.28630968,0.555256038,12.57026477,0.513169325,11.82369025
5,2055,78.5529021,85.10679384,0.369218551,16.22666133,0.395487484,11.64724054
5,2056,46.94779256,49.01397847,0.446634686,25.52432726,0.411446674,17.96450981
5,2057,149.8315817,151.8607219,0.45326546,1.175245105,0.399366324,1.694972878
5,2058,89.64471189,91.8794842,0.291285262,7.032951522,0.141762621,12.47585504
5,2059,78.84996886,81.03609896,0.213057742,22.20743878,0.203597125,13.23261345
5,2060,100.2369721,102.2557733,0.626818222,7.748709183,0.668168914,6.228324515
5,2061,131.4500662,133.6152246,0.465714955,3.491118999,0.304655179,4.307218084
5,2062,138.5048115,137.7332583,0.017938978,15.0519387,0.051956132,5.732902685
5,2063,36.84912052,38.71176779,0.505181382,22.4154011,0.593125072,18.58059128
5,2064,133.6888137,136.306251,0.01317938,25.69483746,0.13277837,4.884499093
5,2065,88.6130857,90.15101862,0.096757401,22.84999005,0.097913491,14.71156462
5,2066,135.052025,137.4967251,0.024185604,10.98680961,0.079138224,5.73064752
5,2067,78.62159895,79.16516533,0.362822995,13.44810444,0.365121832,12.88803024
5,2068,133.5274844,135.5950554,0.01564947,16.99956166,0.151485597,4.813414888
5,2069,46.79497643,48.30451825,0.939238329,15.41722312,0.887788846,12.15057366
5,2070,52.09908169,54.25288382,0.311160188,28.79731992,0.322152187,18.45627025
5,2071,60.78654172,62.7767516,0.676732395,11.97186212,0.709149967,11.29887888
5,2072,63.08644865,65.07443325,0.321464205,19.37130825,0.286549678,15.92065333
5,2073,66.25962282,68.78660373,0.145766512,25.09143855,0.230671035,14.59252737
5,2074,37.30362429,39.45232998,0.943784404,23.08997092,0.89470751,15.27491357
5,2075,135.9744951,145.3027236,0.310082801,4.916466359,0.194265474,3.866299505
5,2076,74.9995647,76.86816043,0.335244869,16.5438852,0.287618428,13.62204774
5,2077,113.7659889,115.7111574,0.559101935,5.150375646,0.715002293,4.61654262
5,2078,67.06323675,67.25462867,0.890469246,7.47023664,0.87315644,8.405979545
5,2079,18.6992008,20.12038485,0.499904631,27.06134736,0.556977473,24.38395018
5,2080,43.78561806,45.37576476,0.884364189,13.24381569,0.910998409,11.60799408
5,2081,91.08521868,92.70523081,0.516332255,5.512047316,0.583646455,7.532261678
5,2082,67.82954379,68.60697309,0.131254125,19.42862528,0.144268485,17.7899156
5,2083,33.40627774,34.71787239,0.638285232,29.73009582,0.610792102,19.72205405
5,2084,103.902115,105.3066601,0.680739549,6.027714408,0.730412497,5.245505513
5,2085,141.3548817,142.163288,0.481254205,2.183221195,0.495359408,2.63842013
5,2086,26.55909924,29.14047635,0.797908928,29.71033524,0.880887523,17.70292078
5,2087,25.40663964,29.29515272,0.758100127,26.80260119,0.778739783,29.99995439
5,2088,59.6206444,61.62185327,0.569780111,8.779408062,0.530910968,11.69214488
5,2089,40.90823123,40.56318949,0.737495747,18.94093446,0.680856551,15.15287167
5,2090,131.8625886,131.0608211,0.626998517,3.019501106,0.201103595,4.720964464
5,2091,148.0909454,148.0297717,0.011278449,13.16238087,0.44012364,1.779620166
5,2092,34.20000813,33.47176714,0.752324296,23.10755334,0.740043554,17.7633021
5,2093,59.96792697,56.58712167,0.422138125,22.57422223,0.442709479,13.30239007
5,2094,43.90987923,45.84582434,0.616081025,21.0849584,0.588330314,16.73697845
5,2095,46.21507026,47.87426571,0.288868928,28.60409939,0.312438965,18.63353815
5,2096,48.8774032,50.53238062,0.628867198,17.56458952,0.700796609,13.58172757
5,2097,69.33278168,70.51403088,0.325122158,26.83303289,0.296765985,14.61337584
5,2098,143.4881253,145.7332445,0.334173758,1.921805324,0.220468953,2.805767325
5,2099,114.6063812,116.3833851,0.570806864,5.738212396,0.664055291,4.678260928
5,2100,71.19835982,72.8285527,0.285552861,20.51875251,0.256876606,13.70906384
5,2101,127.5882755,130.8543189,0.20158434,5.075424326,0.103913372,6.290517891
5,2102,45.22897784,48.09512413,0.928368658,20.13820357,0.933274011,12.61363479
5,2103,134.6201009,134.8767517,0.293114224,2.970070497,0.285375014,3.904353488
5,2104,100.1962524,103.5790771,0.071523242,16.66741881,0.126774499,9.874666461
5,2105,69.78822924,71.42054313,0.692567959,10.8518704,0.578351559,10.48752838
5,2106,148.2062864,150.2450596,0.003656938,27.9076176,0.37629822,1.76359923
5,2107,146.2780939,138.7682342,0.489630517,0.914174732,0.111192339,2.7843355
5,2108,57.94147563,59.7948309,0.933558789,8.31027558,0.911813217,8.97149397
5,2109,25.20205732,26.52718606,0.990335602,25.73533409,0.874296816,19.71231137
5,2110,60.04566788,61.55550544,0.503630157,12.2233215,0.453891278,13.95783057
5,2111,147.7213708,146.8206455,0.662127058,1.398003378,0.515414723,1.771680273
5,2112,76.46359164,78.61436449,0.226146671,20.74388703,0.227352064,13.94036675
5,2113,27.27444858,29.2716714,0.781013918,22.34322156,0.740871687,18.85233592
5,2114,33.41588856,35.71558472,0.817057201,15.67072433,0.854995434,13.79252375
5,2115,111.8010243,112.2782589,0.536099678,6.587771759,0.677504111,5.137528822
5,2116,70.12902682,71.04053188,0.35592806,15.54266481,0.3558681,12.95071146
5,2117,67.19129335,68.31505043,0.115529365,22.85258019,0.221277551,15.47774481
5,2118,115.6853205,116.9483179,0.378922175,6.014784767,0.452367831,5.849699317
5,2119,109.8204045,112.1055681,0.109028201,9.710544996,0.242783554,7.370475834
5,2120,36.60917394,38.57046449,0.53921163,28.15816602,0.550200439,20.39949486
5,2121,122.0771739,101.3340526,0.454967928,7.462019729,0.019043038,29.99992333
5,2122,22.14093362,24.45542894,0.884054359,29.9891311,0.865181314,18.74402175
5,2123,28.56931895,30.49682442,0.759115702,22.53504674,0.754681182,19.1751495
5,2124,87.47104901,89.59447362,0.30707665,12.75453879,0.329884187,10.09285005
5,2125,36.06148258,38.08387625,0.754390351,24.53274844,0.804359974,16.79884275
5,2126,44.14489486,45.87756001,0.499541022,28.44575067,0.54421787,17.4576355
5,2127,47.44117034,47.16066056,0.962824786,12.04420423,0.910450084,11.20247264
5,2128,85.19957716,86.27831013,0.597924134,8.331946475,0.600957312,7.925713868
5,2129,63.86940229,65.93252162,0.241120611,15.23674119,0.239993394,14.97105487
5,2130,122.6572534,123.1458317,0.634374792,4.673862701,0.54097335,4.199730049
5,2131,38.97838435,39.73019772,0.644211002,27.22043149,0.593645993,19.60783871
5,2132,38.82491233,40.83155405,0.662201691,17.3425166,0.729783212,15.00709305
5,2133,60.31479187,62.17101697,0.407609235,14.50974148,0.334244814,13.98148843
5,2134,24.75341482,27.37951144,0.891517064,24.92738234,0.907560813,17.36520241
5,2135,100.6776529,102.66621,0.556115698,9.634345214,0.592986125,6.676991604
5,2136,150.5777223,153.0391789,0.014610054,9.87842285,0.123544122,1.97659391
5,2137,123.0111464,125.3579009,0.819157018,3.424738312,0.82505785,3.555607137
5,2138,47.61979785,50.14359393,0.818025179,11.40932218,0.865741552,11.72679699
5,2139,154.6119244,156.9140038,0.0086316,1.524357795,0.199055501,0.623770095
5,2140,30.01271068,31.91337367,0.812800457,25.03984125,0.821138354,17.78131316
5,2141,28.78728573,31.31268983,0.966747675,22.0718737,0.978096722,15.44403846
5,2142,82.17971888,84.12648102,0.617443738,11.05338087,0.627874159,8.334871131
5,2143,97.59858672,99.30291069,0.301964593,14.86375649,0.451322616,7.241287275
5,2144,71.41723373,73.6721066,0.240975472,19.79251847,0.228555404,13.86216559
5,2145,36.25720603,38.18637224,0.811930162,16.8517949,0.832927721,15.38788771
5,2146,141.2919187,143.5248962,0.920387309,1.448342548,0.764179228,2.137428591
5,2147,59.1561907,60.8416399,0.87052806,9.126111998,0.824079684,11.43327582
5,2148,83.92783429,86.17343085,0.096759016,26.9876853,0.169994484,13.35357996
5,2149,148.8507094,150.839078,0.479925172,0.878980201,0.592312636,1.366629093
5,2150,62.66677611,62.22791371,0.267523526,25.36374313,0.289639588,15.60920163
5,2151,26.37706816,28.55654282,0.894969498,17.96281035,0.813175355,18.71053518
5,2152,43.98832622,45.56508941,0.778950572,18.03477552,0.787828394,15.97508394
5,2153,37.26879715,39.12133614,0.624157079,22.72697905,0.621041717,17.60718153
5,2154,47.37999864,49.30116027,0.438398144,25.33119084,0.474554149,20.08976684
5,2155,52.98005787,55.44911166,0.226322145,17.61161459,0.225741899,19.4652463
5,2156,80.86178083,78.84812997,0.280540088,10.35246154,0.33615108,11.09539428
5,2157,20.16232293,21.74821682,0.801555765,22.1323707,0.939990958,17.17769563
5,2158,103.9738252,105.5538586,0.028592121,24.89656975,0.074479961,11.71208581
5,2159,119.5943865,120.3207273,0.51223285,4.390654607,0.446542256,5.449436926
5,2160,81.7091066,82.32120708,0.353144165,15.33101279,0.404542284,11.35120791
5,2161,153.5874571,155.8351807,0.086498604,1.463558983,0.193407093,1.025856859
5,2162,56.25635487,58.46222394,0.185986539,28.1320432,0.212598336,18.13148506
5,2163,110.7292916,112.8706547,0.464243225,5.597862672,0.285288277,7.493374431
5,2164,150.4581199,151.9671313,0.763489763,1.356349715,0.577430178,1.352105803
5,2165,39.27337219,40.44648079,0.615852111,21.61234292,0.655053761,17.43297355
5,2166,48.42175477,49.2661111,0.560832707,21.58726934,0.573215029,15.38019504
5,2167,128.1460223,130.0462933,0.32117832,4.464116344,0.375863333,4.27563667
5,2168,152.0333812,154.1348594,0.183880137,0.26045026,0.675289171,1.030791136
5,2169,96.57749996,98.63640909,0.409930869,8.058058918,0.359369994,8.15821168
5,2170,44.33502256,46.37599827,0.814810256,21.61141937,0.774905515,14.77181156
5,2171,67.07540466,68.21618154,0.309769415,24.13044897,0.246102997,14.6868051
5,2172,152.2858147,154.4465025,0.591163691,1.244151417,0.633962958,1.104912463
5,2173,54.9941856,55.60888122,0.26597944,24.81016912,0.311224719,19.26230601
5,2174,41.67343933,41.91025403,0.519422354,21.60419119,0.485117717,20.26461809
5,2175,140.0527754,142.2135767,0.835724555,2.097649783,0.734546499,2.499419249
5,2176,41.94808249,45.14217101,0.997220433,18.48712738,0.951684493,12.36162535
5,2177,36.85786702,36.72948035,0.44750012,27.10874824,0.435765861,23.14326348
5,2178,93.18656548,95.07038692,0.93681058,8.106473458,0.905838516,6.018259936
5,2179,87.55367293,89.67848874,0.392891479,10.13846942,0.298367357,9.426304557
5,2180,110.2312435,112.69571,0.932014732,3.660681546,0.831957884,4.513282386
5,2181,71.5964856,73.69432046,0.518741072,5.597009226,0.372115118,11.70218786
5,2182,141.3312153,143.3433677,0.32640498,1.790164693,0.440858408,2.770447002
5,2183,151.1298085,153.081575,0.56573127,0.687851844,0.409006427,1.308877288
5,2184,66.59275561,66.26857273,0.595717246,14.5678756,0.705380083,10.6099679
5,2185,151.5840033,153.6663669,0.638713399,1.277189436,0.7678822,1.06034214
5,2186,38.99342291,40.95444938,0.411193942,23.79722556,0.463214913,18.26199413
5,2187,140.6807288,145.4326698,0.039894208,9.649056256,0.188263321,3.105938189
5,2188,49.63921563,51.50405041,0.764239747,9.813152297,0.709509464,13.34540667
5,2189,41.7173687,43.72532207,0.534347071,20.22645389,0.514629635,19.34879699
5,2190,114.3885149,116.3690707,0.356966013,6.43515571,0.403506961,5.971414161
5,2191,71.92130315,74.22558308,0.137931932,19.52859422,0.215456369,15.28914067
5,2192,78.761144,79.93139816,0.520795967,7.670037301,0.594442294,8.776087435
5,2193,35.39897833,37.61304815,0.884289478,15.46521446,0.865634043,14.42774214
5,2194,72.70860896,74.72940212,0.848285452,7.18824577,0.930602238,7.739789877
5,2195,111.325029,113.8451799,0.054039557,9.49869514,0.129707786,7.672428203
5,2196,56.05665727,53.35059598,0.29440133,28.96236897,0.30837456,17.69356792
5,2197,127.6625534,126.3162865,0.484237917,5.69159746,0.517380472,4.596323937
5,2198,51.66318371,53.57216422,0.755887647,15.82110315,0.83042929,10.61035346
5,2199,102.8877197,104.8935902,0.319798411,8.767198694,0.596775571,6.203135931
5,2200,64.83537795,65.73947153,0.89071407,11.11983938,0.78464983,9.781967648
5,2201,153.1855757,152.097038,0.092855419,0.609560136,0.466106778,0.900657355
5,2202,78.4724564,78.52735153,0.4488638,17.2200359,0.442864229,11.42957843
5,2203,138.8313454,140.6327271,0.288063979,3.44611401,0.429398662,2.933499002
5,2204,115.1968446,117.6576107,0.120623015,7.616298234,0.130784863,7.513848414
5,2205,65.42673078,66.81825866,0.352695986,15.94672957,0.417849513,15.20593427
5,2206,40.02381108,41.98367761,0.881120453,19.26978844,0.84947695,15.61390596
5,2207,146.531931,150.6530239,0.429996094,0.241587545,0.072404139,3.28111591
5,2208,67.17847789,68.85370671,0.292758106,16.02021237,0.324097681,13.95976735
5,2209,94.73027383,96.63412157,0.380114383,9.742496477,0.395596262,8.373835739
5,2210,37.210209,36.20159677,0.465441564,28.10155014,0.564262176,19.82660977
5,2211,30.5869183,32.57767261,0.788321597,22.99344242,0.771800333,16.95314604
5,2212,152.4386531,153.7106844,0.566367537,0.832988856,0.453403026,1.03783187
5,2213,67.36719916,70.00012848,0.786386448,10.73268164,0.901491542,8.602355109
5,2214,136.0336041,141.7645791,0.011845589,23.49389186,0.008131462,29.99980957
5,2215,104.0855969,106.3389775,0.970014559,6.554793136,0.932663676,4.817513741
5,2216,155.1744804,157.2255491,0.294342311,0.168511248,0.336104292,0.384312702
5,2217,76.73270303,76.25568838,0.08635711,28.19017835,0.179736242,14.51057645
5,2218,89.6351931,92.2630415,0.087867069,18.72340721,0.164417843,12.53864392
5,2219,90.04526531,92.05123688,0.44875623,11.06370395,0.47549408,8.823896761
5,2220,44.22140755,46.07053502,0.544259337,18.19815668,0.564821336,16.47232576
5,2221,28.35370424,30.22488975,0.779769413,19.74827547,0.743701261,17.04151376
5,2222,26.56273904,26.5039511,0.334121108,28.39357154,0.371929333,24.34538966
5,2223,76.47585115,78.44952217,0.51736725,10.68882685,0.476570403,10.08616157
5,2224,40.55247843,41.95625215,0.786717755,25.5747357,0.861033988,13.5163374
5,2225,32.4919136,34.63159619,0.358070867,24.16093469,0.38762956,21.78560726
5,2226,138.5471357,141.4281577,0.00742429,26.49743935,0.176335396,3.671097065
5,2227,63.08838197,71.55293374,0.496810619,15.09963285,0.374152566,13.64111472
5,2228,138.8038734,140.830571,0.270900269,4.737095178,0.422968901,3.086950367
5,2229,154.2794634,156.3097833,0.132076483,1.083264811,0.378932136,0.664490023
5,2230,85.38153254,84.32713825,0.074859546,21.84019357,0.150472299,12.97398439
5,2231,146.4999834,148.9415836,0.348776066,1.892124072,0.149771025,2.607780785
5,2232,140.913125,142.914801,0.38342152,3.57253205,0.392523218,2.861699504
5,2233,52.8474353,54.40939341,0.167480341,22.26758645,0.22798639,20.09512778
5,2234,85.59041544,84.63350941,0.669838483,6.964208701,0.7398046,7.028549811
5,2235,92.48549224,94.33529755,0.705596618,4.299548998,0.562952058,6.86402183
5,2236,58.21598485,60.16146858,0.679955129,14.20244283,0.666860208,11.93125588
5,2237,150.4576889,151.6073732,0.378507393,2.583254757,0.328357303,1.585050939
5,2238,98.88379091,100.8834354,0.524480709,8.302753215,0.52336983,6.915319262
5,2239,122.0295677,124.4266671,0.15180987,4.961632764,0.159311262,6.249381919
5,2240,27.49304371,29.60520686,0.959582961,20.89317155,0.866021602,16.42284914
5,2241,50.07900044,52.1740353,0.468288621,15.42299236,0.333223802,17.23907587
5,2242,133.6897458,135.1895551,0.574890122,3.110877806,0.739041157,2.686664989
5,2243,97.39311821,100.2346402,0.9494524,5.472804527,0.891533518,5.528726624
5,2244,100.6265382,103.7791683,0.034533286,22.60884887,0.120073155,10.84765194
5,2245,46.01673706,47.96049398,0.297907826,18.505702,0.407473926,17.62493167
5,2246,22.40525724,24.24362116,0.851538997,26.56771994,0.80242624,20.29669093
5,2247,148.3430753,149.8940557,0.856904191,0.315230303,0.784525579,1.374064939
5,2248,71.15168459,73.08910205,0.311244314,19.82290407,0.43812313,12.18293147
5,2249,125.0322859,127.1871566,0.391358559,7.407982832,0.33102537,5.294376069
5,2250,33.41176496,34.93627997,0.636439697,24.18770623,0.668877369,17.67602404
5,2251,42.76473149,44.59576484,0.632492022,23.04712166,0.650847394,17.27024565
5,2252,37.31357558,38.60803621,0.606766648,19.53124123,0.60267065,18.06082791
5,2253,64.45552611,66.49458529,0.375148593,17.63496415,0.363238739,14.95771133
5,2254,149.1908194,151.0258496,0.509499459,2.150604307,0.340951958,1.67581958
5,2255,37.76929171,39.33798168,0.750290979,18.72208571,0.701808775,15.88939627
5,2256,26.20973083,27.85901681,0.624908951,27.21510648,0.64109253,20.05054023
5,2257,141.4982869,134.7956092,0.170555496,2.237419582,0.327541142,3.060095891
5,2258,22.4109864,24.61987189,0.818452189,26.53569506,0.823876218,18.24218756
5,2259,101.7086687,103.2858993,0.474670672,6.636327156,0.368189604,7.892646692
5,2260,64.65038217,63.71160785,0.207327382,22.52038086,0.215794395,16.95723676
5,2261,63.60149922,65.60362466,0.418510164,15.81973181,0.399965444,15.08528576
5,2262,129.8879124,131.4794852,0.521724483,3.20342235,0.519876382,3.814978511
5,2263,77.25359922,78.85956541,0.091696145,20.7888249,0.124660016,16.58443345
5,2264,37.49697395,39.61593731,0.847996212,19.78507711,0.874888868,14.28062631
5,2265,128.8377434,130.7583735,0.16969648,6.486925342,0.122095645,5.797938514
5,2266,129.4259005,131.539965,0.396049861,5.00249211,0.21098271,4.826997213
5,2267,96.5475678,99.18041302,0.073731541,18.3786755,0.096399204,12.78134431
5,2268,25.8897595,29.64092713,0.997472484,26.30655726,0.968251504,15.63349689
5,2269,60.89158652,62.39139923,0.661104827,17.74968666,0.636746081,12.52537721
5,2270,147.5361299,144.9758774,0.94895059,0.249542612,0.31846596,1.962858641
5,2271,119.3088215,117.8115242,0.957565722,3.623362405,0.851186686,3.727347018
5,2272,29.44481703,31.49941407,0.937414051,26.66149192,0.848531985,18.41171453
5,2273,154.9025023,156.9854356,0.226082912,0.370573743,0.230056699,0.534242024
5,2274,110.6080273,113.127996,0.088280959,11.98859623,0.153714483,8.334000076
5,2275,29.39184726,31.5187643,0.789445871,18.66810127,0.774867156,15.44592006
5,2276,40.56258546,42.22241336,0.432793585,27.07749687,0.495994455,19.32492632
5,2277,27.67954319,29.75517441,0.761811733,21.93259409,0.758393007,16.60940594
5,2278,76.91422647,77.85377663,0.718947814,11.79133529,0.747449794,8.453924184
5,2279,24.56644327,26.59009786,0.846505036,21.65391591,0.811734973,18.97864623
5,2280,28.61321188,29.60882093,0.666718191,23.00111035,0.712520443,17.92022155
5,2281,58.83451629,59.60176921,0.261305504,24.59882009,0.200840833,18.64180926
5,2282,72.04818474,74.26663479,0.830176201,11.16088026,0.776008925,9.563161516
5,2283,69.99158847,72.06988793,0.198401005,27.97186829,0.289176009,14.83550306
5,2284,60.76915194,60.31328598,0.671539995,12.56780575,0.658550228,11.86117872
5,2285,39.37063788,37.92354014,0.669230852,15.36414404,0.628329976,17.61832292
5,2286,116.9074838,116.4097433,0.145338103,7.967746782,0.172341764,7.279014931
5,2287,115.4462121,117.4331327,0.569744082,6.412743286,0.432892289,5.928810348
5,2288,112.5637735,114.6342754,0.649090349,3.903216821,0.685585364,4.947761075
5,2289,45.97498409,47.88796892,0.275418102,27.00722564,0.263074091,23.6539209
5,2290,61.25648173,62.56353674,0.168980119,27.78715131,0.26933121,19.0880974
5,2291,45.67523464,47.56637414,0.299927859,20.79460733,0.358537024,18.85304881
5,2292,33.85277604,35.48497501,0.625453116,28.16506082,0.620659495,20.57762996
5,2293,150.9196993,151.5022587,0.232316082,1.180487631,0.477984186,1.289524888
5,2294,150.2069958,141.2789581,0.908547554,2.074696187,0.003656224,29.99981999
5,2295,68.69262373,70.86874431,0.270482813,17.3628642,0.268211305,15.42388765
5,2296,102.2058397,104.3512652,0.81402273,7.966309548,0.77546211,6.49568029
5,2297,67.88228631,69.52121539,0.512357557,14.50115457,0.5721839,11.70750575
5,2298,142.9455171,86.08931646,0.724575203,10.61156846,0.604554675,29.99999071
5,2299,56.32677627,56.77168368,0.592026959,9.610149478,0.61505202,13.20540183
5,2300,104.2617905,105.9499449,0.230637792,7.963994836,0.371544852,6.453191238
5,2301,151.2360267,153.290409,0.471200998,0.678351319,0.357134611,1.330376885
5,2302,60.32532005,62.44325124,0.269190032,24.64339418,0.324135114,15.56296209
5,2303,98.22735007,100.6190513,0.878219472,5.410959005,0.832066379,6.273212494
5,2304,94.62922417,96.62881672,0.673612157,6.061618686,0.602963507,7.067371928
5,2305,60.64973556,61.2465242,0.825020338,15.69708092,0.802981591,11.45610606
5,2306,100.622753,98.30470117,0.402370247,6.641004564,0.319732305,7.906677948
5,2307,56.4222691,59.18035477,0.957100157,13.5305015,0.901891111,9.775998995
5,2308,148.4722358,150.1398203,0.210866484,2.420787594,0.465575233,1.815943601
5,2309,26.17010686,27.66853146,0.759155009,27.36246686,0.820318799,19.46403257
5,2310,83.5743345,86.00438914,0.12962982,20.21850066,0.167523964,13.23490877
5,2311,136.5898312,138.8505896,0.125616025,2.540472671,0.170847118,4.287652348
5,2312,59.36061454,61.42841113,0.288069792,19.17552098,0.303744626,16.6032092
5,2313,109.2653415,111.3371953,0.202012862,10.32312945,0.284223915,7.141021843
5,2314,138.2229295,137.716382,0.027407715,14.25667008,0.26063648,3.683138036
5,2315,46.19493966,48.25722524,0.35466118,29.03702841,0.360930836,19.31748806
5,2316,53.41396531,54.92187516,0.468185313,20.54986786,0.37410964,17.14390494
5,2317,39.69984395,41.67051232,0.523328441,19.98985946,0.52819724,19.51512735
5,2318,60.8073548,62.80418308,0.646077481,17.64856127,0.662704755,12.37079626
5,2319,58.25425119,60.16913692,0.629711977,17.70161944,0.64499996,12.01859092
5,2320,99.939922,101.3316641,0.04478129,22.96970703,0.118916598,10.84701362
5,2321,50.98172011,54.19537931,0.821683314,17.20723935,0.948656434,10.05106313
5,2322,123.1969775,121.048239,0.472137941,4.044140168,0.014932452,29.99999999
5,2323,56.50517586,58.54977076,0.189674931,23.47609043,0.217122728,17.65889113
5,2324,154.7927176,156.6417969,0.012124878,3.068742027,0.578952251,0.498897178
5,2325,142.8248481,144.9609474,0.099988093,4.501127196,0.636642885,2.223393903
5,2326,35.1277986,36.64400301,0.957079558,21.0118092,0.851261485,14.11636623
5,2327,152.547921,156.5534001,0.158656163,0.745083649,0.277889377,1.24088302
5,2328,34.4086942,36.38848131,0.770921373,24.90714472,0.752921291,16.80017641
5,2329,34.32867624,37.06715507,0.547593942,23.74053953,0.611171159,16.54276091
5,2330,66.3343531,64.08662322,0.542236295,12.66226935,0.546877969,11.4452665
5,2331,27.48145799,28.95352688,0.63160433,19.24378464,0.682276536,20.56222951
5,2332,68.0744597,70.25489572,0.246404276,14.97115227,0.213675019,15.93516294
5,2333,39.13854491,40.96024671,0.725057305,19.50689867,0.788872922,16.1090288
5,2334,48.23370368,48.45008319,0.863278634,10.78955656,0.920017302,11.31945181
5,2335,152.9254927,154.974767,0.546256294,0.315258825,0.376957202,1.093415917
