subj,trialExp,trialRoom,rt,signedPE,reward,condition,imageShown,estimate,absPE,risk,signedErr,absErr,learningRate,lrcat,deck,exp,scenetype,alphapos,alphaneg,AsymmIdx,modval,modelrpe,AbsRPE,PositiveRPE
A26VS4J6JHFJ65,29,29,3112,60,80,hrfirst,Indoor_55.jpg,20,60,high,-40,40,NaN,50,60 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.599999999993496,0.200000000006504,0.200000000006504,1
A26VS4J6JHFJ65,30,0,4404,60,80,hrfirst,Outdoor_25.jpg,20,60,low,-40,40,0,50,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.5,0.3,0.3,1
A26VS4J6JHFJ65,31,1,3080,40,60,hrfirst,Indoor_52.jpg,20,40,low,-20,20,0.5,50,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.5,0.1,0.1,1
A26VS4J6JHFJ65,32,2,3256,-20,20,hrfirst,Indoor_68.jpg,40,20,low,0,0,-0.5,-10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.575744313326049,-0.375744313326049,0.375744313326049,0
A26VS4J6JHFJ65,33,3,3256,50,70,hrfirst,Outdoor_78.jpg,20,50,low,-40,40,1.6,50,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.727232939978146,-0.0272329399781461,0.0272329399781461,0
A26VS4J6JHFJ65,34,4,4018,-60,40,hrfirst,Outdoor_82.jpg,100,60,low,40,40,0.166666666666667,-50,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.718821293639216,-0.318821293639216,0.318821293639216,0
A26VS4J6JHFJ65,35,5,3619,-10,40,hrfirst,Indoor_23.jpg,50,10,low,10,10,0,-10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.45968529508934,-0.0596852950893403,0.0596852950893403,0
A26VS4J6JHFJ65,36,6,3239,-20,30,hrfirst,Indoor_66.jpg,50,20,low,10,10,1.5,-10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.441249841762263,-0.141249841762263,0.141249841762263,0
A26VS4J6JHFJ65,37,7,3359,-30,60,hrfirst,Outdoor_44.jpg,90,30,low,30,30,1,-30,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.620344523611251,-0.0203445236112515,0.0203445236112515,0
A26VS4J6JHFJ65,38,8,2944,30,50,hrfirst,Indoor_60.jpg,20,30,low,-20,20,0.666666666666667,30,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.397620923427061,0.102379076572939,0.102379076572939,1
A26VS4J6JHFJ65,39,9,2998,-10,50,hrfirst,Outdoor_3.jpg,60,10,low,0,0,4,-10,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.614060555090438,-0.114060555090438,0.114060555090438,0
A26VS4J6JHFJ65,40,10,3069,0,40,hrfirst,Indoor_28.jpg,40,0,low,0,0,NaN,NaN,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.475167251966783,-0.0751672519667833,0.0751672519667833,0
A26VS4J6JHFJ65,41,11,3517,30,50,hrfirst,Outdoor_64.jpg,20,30,low,-40,40,1,30,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.578829799563758,-0.0788297995637585,0.0788297995637585,0
A26VS4J6JHFJ65,42,12,3440,-10,40,hrfirst,Outdoor_60.jpg,50,10,low,-10,10,-1,-10,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.554481036799577,-0.154481036799577,0.154481036799577,0
A26VS4J6JHFJ65,43,13,3181,10,60,hrfirst,Indoor_56.jpg,50,10,low,10,10,4,10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.451949768275297,0.148050231724703,0.148050231724703,1
A26VS4J6JHFJ65,44,14,3036,10,70,hrfirst,Outdoor_47.jpg,60,10,low,0,0,2,10,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.506765298114291,0.193234701885708,0.193234701885708,1
A26VS4J6JHFJ65,45,15,4141,-70,20,hrfirst,Indoor_14.jpg,90,70,low,50,50,0.428571428571429,-70,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.564089399672797,-0.364089399672797,0.364089399672797,0
A26VS4J6JHFJ65,46,16,3507,0,80,hrfirst,Outdoor_86.jpg,80,0,low,20,20,NaN,NaN,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.653129596165259,0.146870403834741,0.146870403834741,1
A26VS4J6JHFJ65,47,17,3926,-30,30,hrfirst,Indoor_69.jpg,60,30,low,20,20,0,-30,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.451630323706023,-0.151630323706023,0.151630323706023,0
A26VS4J6JHFJ65,48,18,3242,-10,60,hrfirst,Outdoor_41.jpg,70,10,low,10,10,1,-10,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.764375575029078,-0.164375575029078,0.164375575029078,0
A26VS4J6JHFJ65,49,19,3031,-10,50,hrfirst,Indoor_34.jpg,60,10,low,20,20,1,-10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.40479510656472,0.0952048934352798,0.0952048934352798,1
A26VS4J6JHFJ65,50,20,3248,-20,40,hrfirst,Outdoor_49.jpg,60,20,low,0,0,2.5,-10,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.713603634687256,-0.313603634687256,0.313603634687256,0
A26VS4J6JHFJ65,51,21,3431,40,50,hrfirst,Outdoor_15.jpg,10,40,low,-50,50,1.25,50,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.616738482863432,-0.116738482863432,0.116738482863432,0
A26VS4J6JHFJ65,52,22,3184,-30,20,hrfirst,Indoor_41.jpg,50,30,low,10,10,0,-30,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.476907399350069,-0.276907399350069,0.276907399350069,0
A26VS4J6JHFJ65,53,23,3217,10,60,hrfirst,Indoor_77.jpg,50,10,low,10,10,-3,10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.391376894239904,0.208623105760096,0.208623105760096,1
A26VS4J6JHFJ65,54,24,2979,10,70,hrfirst,Outdoor_62.jpg,60,10,low,0,0,0,10,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.580680575315497,0.119319424684503,0.119319424684503,1
A26VS4J6JHFJ65,55,25,3375,20,40,hrfirst,Indoor_37.jpg,20,20,low,-20,20,0,10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.549397033137365,-0.149397033137365,0.149397033137365,0
A26VS4J6JHFJ65,56,26,2910,10,30,hrfirst,Indoor_67.jpg,20,10,low,-20,20,1,10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.503251629525218,-0.203251629525218,0.203251629525218,0
A26VS4J6JHFJ65,57,27,2946,20,80,hrfirst,Outdoor_37.jpg,60,20,low,0,0,0,10,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.671058254207366,0.128941745792634,0.128941745792634,1
A26VS4J6JHFJ65,58,28,3207,0,60,hrfirst,Outdoor_65.jpg,60,0,low,0,0,NaN,NaN,60 cents,exp2,O,0.757443133260487,0.308877643973814,0.420666556315362,0.768724294148616,-0.168724294148616,0.168724294148616,0
A26VS4J6JHFJ65,59,29,3106,20,50,hrfirst,Indoor_21.jpg,30,20,low,-10,10,NaN,10,40 cents,exp2,I,0.757443133260487,0.308877643973814,0.420666556315362,0.44047174506363,0.0595282549363698,0.0595282549363698,1
A27PVIL93ZMY46,0,0,1453155271384,10,60,highfirst,Outdoor_26.jpg,50,10,high,10,10,1,10,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.5,0.1,0.1,1
A27PVIL93ZMY46,1,1,1453155279631,0,40,highfirst,Indoor_20.jpg,40,0,high,-20,20,NaN,NaN,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.5,-0.1,0.1,0
A27PVIL93ZMY46,2,2,1453155287789,-60,0,highfirst,Outdoor_39.jpg,60,60,high,20,20,0.166666666666667,-50,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.54165147007136,-0.54165147007136,0.54165147007136,0
A27PVIL93ZMY46,3,3,1453155295856,60,80,highfirst,Indoor_33.jpg,20,60,high,-40,40,0.5,50,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.486488466572413,0.313511533427587,0.313511533427587,1
A27PVIL93ZMY46,4,4,1453155303836,30,80,highfirst,Outdoor_17.jpg,50,30,high,10,10,1,30,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.46846605063165,0.33153394936835,0.33153394936835,1
A27PVIL93ZMY46,5,5,1453155312336,-60,20,highfirst,Outdoor_36.jpg,80,60,high,40,40,0.833333333333333,-50,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.606554814329207,-0.406554814329207,0.406554814329207,0
A27PVIL93ZMY46,6,6,1453155320576,-30,20,highfirst,Indoor_52.jpg,50,30,high,-10,10,0.666666666666667,-30,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.617070629088267,-0.417070629088267,0.417070629088267,0
A27PVIL93ZMY46,7,7,1453155328941,70,100,highfirst,Indoor_62.jpg,30,70,high,-30,30,0.142857142857143,70,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.560717991622357,0.439282008377643,0.439282008377643,1
A27PVIL93ZMY46,8,8,1453155337352,-30,0,highfirst,Outdoor_24.jpg,30,30,high,-10,10,-0.666666666666667,-30,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.551623024689651,-0.551623024689651,0.551623024689651,0
A27PVIL93ZMY46,9,9,1453155345951,40,80,highfirst,Indoor_6.jpg,40,40,high,-20,20,1,50,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.743685405870641,0.0563145941293587,0.0563145941293587,1
A27PVIL93ZMY46,10,10,1453155354117,-60,20,highfirst,Indoor_76.jpg,80,60,high,20,20,0,-50,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.767141262190239,-0.567141262190239,0.567141262190239,0
A27PVIL93ZMY46,11,11,1453155362394,30,80,highfirst,Outdoor_77.jpg,50,30,high,10,10,1,30,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.47709029531444,0.32290970468556,0.32290970468556,1
A27PVIL93ZMY46,12,12,1453155370525,-60,20,highfirst,Outdoor_67.jpg,80,60,high,40,40,1,-50,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.611586934319064,-0.411586934319064,0.411586934319064,0
A27PVIL93ZMY46,13,13,1453155378515,-40,40,highfirst,Indoor_71.jpg,80,40,high,20,20,1,-50,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.690511780967764,-0.290511780967764,0.290511780967764,0
A27PVIL93ZMY46,14,14,1453155387335,40,60,highfirst,Outdoor_56.jpg,20,40,high,-20,20,NaN,50,40 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.555975228104962,0.0440247718950384,0.0440247718950384,1
A27PVIL93ZMY46,15,15,1453155395729,60,100,highfirst,Indoor_2.jpg,40,60,high,-20,20,NaN,50,60 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.651259184571225,0.348740815428775,0.348740815428775,1
A27PVIL93ZMY46,16,0,1453155405969,-15,45,highfirst,Outdoor_19.jpg,60,15,low,0,0,0,-10,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.574312192794808,-0.124312192794808,0.124312192794808,0
A27PVIL93ZMY46,17,1,1453155414552,-65,35,highfirst,Indoor_32.jpg,100,65,low,60,60,0.615384615384615,-70,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.796514860936159,-0.446514860936159,0.446514860936159,0
A27PVIL93ZMY46,18,2,1453155422626,-15,45,highfirst,Indoor_58.jpg,60,15,low,20,20,-2.33333333333333,-10,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.736183856241625,-0.286183856241625,0.286183856241625,0
A27PVIL93ZMY46,19,3,1453155430595,5,65,highfirst,Outdoor_64.jpg,60,5,low,0,0,-3,10,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.557515709310771,0.0924842906892293,0.0924842906892293,1
A27PVIL93ZMY46,20,4,1453155438394,10,55,highfirst,Outdoor_69.jpg,45,10,low,-15,15,0,10,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.596036775967905,-0.0460367759679049,0.0460367759679049,0
A27PVIL93ZMY46,21,5,1453155446938,-40,55,highfirst,Indoor_23.jpg,95,40,low,55,55,1,-50,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.697516028841179,-0.147516028841179,0.147516028841179,0
A27PVIL93ZMY46,22,6,1453155455491,-30,25,highfirst,Indoor_11.jpg,55,30,low,15,15,0.333333333333333,-30,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.677584351293254,-0.427584351293254,0.427584351293254,0
A27PVIL93ZMY46,23,7,1453155462866,30,75,highfirst,Outdoor_1.jpg,45,30,low,-15,15,-0.666666666666667,30,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.589816501594018,0.160183498405982,0.160183498405982,1
A27PVIL93ZMY46,24,8,1453155470798,0,45,highfirst,Indoor_77.jpg,45,0,low,5,5,NaN,NaN,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.619811148737133,-0.169811148737133,0.169811148737133,0
A27PVIL93ZMY46,25,9,1453155479077,30,55,highfirst,Outdoor_87.jpg,25,30,low,-35,35,1,30,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.656535283491844,-0.106535283491843,0.106535283491843,0
A27PVIL93ZMY46,26,10,1453155487213,-20,25,highfirst,Indoor_15.jpg,45,20,low,5,5,-1,-10,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.596867058611745,-0.346867058611745,0.346867058611745,0
A27PVIL93ZMY46,27,11,1453155495368,10,65,highfirst,Outdoor_6.jpg,55,10,low,-5,5,0,10,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.642140733050668,0.00785926694933192,0.00785926694933192,1
A27PVIL93ZMY46,28,12,1453155503121,20,75,highfirst,Outdoor_40.jpg,55,20,low,-5,5,1,10,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.645414233271897,0.104585766728103,0.104585766728103,1
A27PVIL93ZMY46,29,13,1453155511147,-10,55,highfirst,Indoor_49.jpg,65,10,low,25,25,4,-10,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.55000000003813,-3.81303877361461e-11,3.81303877361461e-11,0
A27PVIL93ZMY46,30,14,1453155518765,-30,45,highfirst,Outdoor_13.jpg,75,30,low,15,15,NaN,-30,60 cents,exp1,O,0.416514700713603,0.135115334275874,0.510123359115313,0.5,-0.05,0.05,0
A27PVIL93ZMY46,31,15,1453155526264,10,35,highfirst,Indoor_7.jpg,25,10,low,-15,15,NaN,10,40 cents,exp1,I,0.416514700713603,0.135115334275874,0.510123359115313,0.5,-0.15,0.15,0
A27TJ5U1Z6PCHL,0,0,1453145852307,10,60,highfirst,Outdoor_13.jpg,50,10,high,10,10,-2,10,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.5,0.1,0.1,1
A27TJ5U1Z6PCHL,1,1,1453145862270,30,40,highfirst,Indoor_56.jpg,10,30,high,-50,50,0.333333333333333,30,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.5,-0.1,0.1,0
A27TJ5U1Z6PCHL,2,2,1453145870234,-30,0,highfirst,Outdoor_46.jpg,30,30,high,-10,10,0,-30,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.508870306790487,-0.508870306790487,0.508870306790487,0
A27TJ5U1Z6PCHL,3,3,1453145879392,60,80,highfirst,Indoor_34.jpg,20,60,high,-40,40,0,50,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.477656604021467,0.322343395978533,0.322343395978533,1
A27TJ5U1Z6PCHL,4,4,1453145887559,50,80,highfirst,Outdoor_8.jpg,30,50,high,-10,10,0,50,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.395171399127114,0.404828600872886,0.404828600872886,1
A27TJ5U1Z6PCHL,5,5,1453145897363,-10,20,highfirst,Outdoor_83.jpg,30,10,high,-10,10,0,-10,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.431080938000177,-0.231080938000177,0.231080938000177,0
A27TJ5U1Z6PCHL,6,6,1453145906040,0,20,highfirst,Indoor_64.jpg,20,0,high,-40,40,NaN,NaN,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.506249452163639,-0.306249452163639,0.306249452163639,0
A27TJ5U1Z6PCHL,7,7,1453145913637,70,100,highfirst,Indoor_74.jpg,30,70,high,-30,30,-0.142857142857143,70,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.437822924384629,0.562177075615371,0.562177075615371,1
A27TJ5U1Z6PCHL,8,8,1453145921812,-30,0,highfirst,Outdoor_6.jpg,30,30,high,-10,10,-1,-30,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.379449608991889,-0.379449608991889,0.379449608991889,0
A27TJ5U1Z6PCHL,9,9,1453145930766,60,80,highfirst,Indoor_9.jpg,20,60,high,-40,40,0.166666666666667,50,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.487689755697503,0.312310244302497,0.312310244302497,1
A27TJ5U1Z6PCHL,10,10,1453145938784,-10,20,highfirst,Indoor_51.jpg,30,10,high,-30,30,2,-10,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.515392632505255,-0.315392632505255,0.315392632505255,0
A27TJ5U1Z6PCHL,11,11,1453145947047,20,80,highfirst,Outdoor_79.jpg,60,20,high,20,20,0,10,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.294667680315837,0.505332319684163,0.505332319684163,1
A27TJ5U1Z6PCHL,12,12,1453145955534,-40,20,highfirst,Outdoor_67.jpg,60,40,high,20,20,-0.5,-50,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.339492207383309,-0.139492207383309,0.139492207383309,0
A27TJ5U1Z6PCHL,13,13,1453145963647,30,40,highfirst,Indoor_55.jpg,10,30,high,-50,50,0.333333333333333,30,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.444923207737487,-0.044923207737487,0.044923207737487,0
A27TJ5U1Z6PCHL,14,14,1453145971323,-20,60,highfirst,Outdoor_71.jpg,80,20,high,40,40,NaN,-10,40 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.30832491112846,0.29167508887154,0.29167508887154,1
A27TJ5U1Z6PCHL,15,15,1453145979219,80,100,highfirst,Indoor_72.jpg,20,80,high,-40,40,NaN,70,60 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.434885837546441,0.565114162453558,0.565114162453558,1
A27TJ5U1Z6PCHL,16,0,1453145989593,15,45,highfirst,Outdoor_35.jpg,30,15,low,-30,30,1,10,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.334197386342792,0.115802613657208,0.115802613657208,1
A27TJ5U1Z6PCHL,17,1,1453145998311,-15,35,highfirst,Indoor_10.jpg,50,15,low,10,10,1,-10,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.485013197472565,-0.135013197472565,0.135013197472565,0
A27TJ5U1Z6PCHL,18,2,1453146007749,10,45,highfirst,Indoor_20.jpg,35,10,low,-5,5,2.5,10,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.454846664137992,-0.00484666413799151,0.00484666413799151,0
A27TJ5U1Z6PCHL,19,3,1453146016006,20,65,highfirst,Outdoor_36.jpg,45,20,low,-15,15,-0.75,10,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.344469433445589,0.305530566554411,0.305530566554411,1
A27TJ5U1Z6PCHL,20,4,1453146024961,25,55,highfirst,Outdoor_37.jpg,30,25,low,-30,30,-0.4,30,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.37157093203768,0.17842906796232,0.17842906796232,1
A27TJ5U1Z6PCHL,21,5,1453146033225,-5,55,highfirst,Indoor_47.jpg,60,5,low,20,20,6,-10,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.453763754777891,0.0962362452221095,0.0962362452221095,1
A27TJ5U1Z6PCHL,22,6,1453146041306,-5,25,highfirst,Indoor_25.jpg,30,5,low,-10,10,2,-10,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.462300204972737,-0.212300204972737,0.212300204972737,0
A27TJ5U1Z6PCHL,23,7,1453146049115,55,75,highfirst,Outdoor_53.jpg,20,55,low,-40,40,0,50,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.387398137769345,0.362601862230655,0.362601862230655,1
A27TJ5U1Z6PCHL,24,8,1453146057335,25,45,highfirst,Indoor_22.jpg,20,25,low,-20,20,1.6,30,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.414865129512442,0.0351348704875581,0.0351348704875581,1
A27TJ5U1Z6PCHL,25,9,1453146068851,35,55,highfirst,Outdoor_82.jpg,20,35,low,-40,40,1,30,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.419562035377224,0.130437964622776,0.130437964622776,1
A27TJ5U1Z6PCHL,26,10,1453146078609,-35,25,highfirst,Indoor_57.jpg,60,35,low,20,20,0.285714285714286,-30,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.417981700315129,-0.167981700315129,0.167981700315129,0
A27TJ5U1Z6PCHL,27,11,1453146086271,10,65,highfirst,Outdoor_12.jpg,55,10,low,-5,5,-1.5,10,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.431132283010532,0.218867716989468,0.218867716989468,1
A27TJ5U1Z6PCHL,28,12,1453146097236,35,75,highfirst,Outdoor_15.jpg,40,35,low,-20,20,-0.285714285714286,30,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.450546520972833,0.299453479027167,0.299453479027167,1
A27TJ5U1Z6PCHL,29,13,1453146105436,5,55,highfirst,Indoor_43.jpg,50,5,low,10,10,1,10,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.380448883842247,0.169551116157753,0.169551116157753,1
A27TJ5U1Z6PCHL,30,14,1453146113447,15,45,highfirst,Outdoor_66.jpg,30,15,low,-30,30,NaN,10,60 cents,exp1,O,0.0887030679048735,0.223433959785328,-0.431640209037218,0.5,-0.05,0.05,0
A27TJ5U1Z6PCHL,31,15,1453146121278,-20,35,highfirst,Indoor_42.jpg,55,20,low,15,15,NaN,-10,40 cents,exp1,I,0.0887030679048735,0.223433959785328,-0.431640209037218,0.5,-0.15,0.15,0
A27W025UEXS1G0,0,0,1452192802641,-35,45,lowfirst,Outdoor_44.jpg,80,35,low,20,20,0.571428571428571,-30,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.5,-0.05,0.05,0
A27W025UEXS1G0,1,1,1452192811872,5,35,lowfirst,Indoor_3.jpg,30,5,low,-10,10,-1,10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.5,-0.15,0.15,0
A27W025UEXS1G0,2,2,1452192820540,20,45,lowfirst,Indoor_37.jpg,25,20,low,-15,15,0.75,10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.462704515950797,-0.0127045159507969,0.0127045159507969,0
A27W025UEXS1G0,3,3,1452192828432,5,65,lowfirst,Outdoor_2.jpg,60,5,low,0,0,2,10,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.487568171983599,0.162431828016401,0.162431828016401,1
A27W025UEXS1G0,4,4,1452192835781,-15,55,lowfirst,Outdoor_84.jpg,70,15,low,10,10,-0.666666666666667,-10,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.530281453844221,0.0197185461557787,0.0197185461557787,1
A27W025UEXS1G0,5,5,1452192843102,15,55,lowfirst,Indoor_8.jpg,40,15,low,0,0,-0.666666666666667,10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.459545708804158,0.0904542911958418,0.0904542911958418,1
A27W025UEXS1G0,6,6,1452192850948,-5,25,lowfirst,Indoor_34.jpg,30,5,low,-10,10,-1,-10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.483331685250601,-0.233331685250601,0.233331685250601,0
A27W025UEXS1G0,7,7,1452192858817,-5,75,lowfirst,Outdoor_86.jpg,80,5,low,20,20,4,-10,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.535466668036039,0.214533331963961,0.214533331963961,1
A27W025UEXS1G0,8,8,1452192866122,10,45,lowfirst,Indoor_80.jpg,35,10,low,-5,5,1,10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.425316897614351,0.0246831023856486,0.0246831023856486,1
A27W025UEXS1G0,9,9,1452192874085,-5,55,lowfirst,Outdoor_21.jpg,60,5,low,0,0,-3,-10,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.591880628209841,-0.0418806282098408,0.0418806282098408,0
A27W025UEXS1G0,10,10,1452192881546,-20,25,lowfirst,Indoor_47.jpg,45,20,low,5,5,0.5,-10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.431807597880843,-0.181807597880843,0.181807597880843,0
A27W025UEXS1G0,11,11,1452192889589,-10,65,lowfirst,Outdoor_78.jpg,75,10,low,15,15,1.5,-10,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.581467572867369,0.0685324271326306,0.0685324271326306,1
A27W025UEXS1G0,12,12,1452192897266,15,75,lowfirst,Outdoor_40.jpg,60,15,low,0,0,1.33333333333333,10,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.599488947818669,0.150511052181331,0.150511052181331,1
A27W025UEXS1G0,13,13,1452192904797,20,55,lowfirst,Indoor_16.jpg,35,20,low,-5,5,0.5,10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.38660358210225,0.16339641789775,0.16339641789775,1
A27W025UEXS1G0,14,14,1452192912704,-35,45,lowfirst,Outdoor_63.jpg,80,35,low,20,20,NaN,-30,60 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.639067527173886,-0.189067527173886,0.189067527173886,0
A27W025UEXS1G0,15,15,1452192920000,-10,35,lowfirst,Indoor_68.jpg,45,10,low,5,5,NaN,-10,40 cents,exp1,I,0.262961282786952,0.248636560328021,0.0279999664809216,0.429570513755436,-0.0795705137554356,0.0795705137554356,0
A27W025UEXS1G0,16,0,1452192997132,-20,60,lowfirst,Outdoor_81.jpg,80,20,high,40,40,0.25,-10,40 cents,exp1,O,0.262961282786952,0.248636560328021,0.0279999664809216,0.592058427547646,0.00794157245235372,0.00794157245235372,1
